file1,file2,loc_diff,loc_sum,loc_ratio,import_jaccard,import_overlap,import_diff_count,node_cosine,node_hist_l1,node_hist_l2,node_unique_diff,node_total_diff,node_total_ratio,node_diff_Name,node_diff_Load,node_diff_Constant,node_diff_Call,node_diff_Store,node_diff_BinOp,node_diff_Add,node_diff_Assign,node_diff_arg,node_diff_arguments,node_diff_Return,node_diff_FunctionDef,node_diff_Compare,node_diff_AugAssign,node_diff_Eq,node_diff_Module,node_diff_Expr,node_diff_alias,node_diff_Mod,node_diff_Import,subtree_jaccard,subtree_overlap,subtree_diff_count,canonical_similarity,canonical_length_diff,canonical_length_ratio,func_count_diff,func_count_ratio,avg_func_args_diff,avg_func_args_ratio,avg_cc_diff,avg_cc_ratio,max_cc_diff,ident_jaccard,ident_overlap,ident_diff_count,ident_diff_i,ident_diff_rst,ident_diff_ttl,ident_diff_n,ident_diff_print,ident_diff_ft,ident_diff_range,ident_diff_math,ident_diff_result,ident_diff_total,ident_diff_sum,ident_diff_j,ident_diff_factorial_sum,ident_diff_x,ident_diff_factorial,ident_diff_even_factorial,ident_diff_map,ident_diff_process,ident_diff_reduce,ident_total_diff,ident_total_ratio,label
original_1.py,plagiarized_1.py,2.0013715426188003,24.96529193694491,0.897870037292448,0.8996169407346452,1.0456015342249376,0.17446378673741803,0.9943596646719665,10.881024654780697,3.8426902962217895,0.6452415411484312,5.3498361885979735,1.108218142805778,1.2985545409628043,1.3030458977477195,0.600608328079506,0.6538893057553524,0.8465140850873437,0.509300112079505,0.33186255122897645,0.17783756391936165,0.8045865533499864,0.6423558891194474,0.4772372762735305,0.45474618049049964,0.27234605653672533,0.1544107278680047,0.3595070188989614,0.0,0.0,0.1868976509362568,0.0,0.0,0.0,0.0,0.7862611524349732,0.8448089145445168,26.89459993280759,0.8357236835547881,0.4709641778137394,0.7713730277725834,0.0,1.0845883014810216,1.0375534140864993,0.6852060766828781,0.9515096977058743,0.5890174371334564,6.351281238951132,2.0047121289355756,1.8068126761543821,0.36753604099949627,1.0764686166663062,1.3848313707114526,0.0,0.6088685130208304,0.36240980698913405,0.0,0.3196816026897734,0.6557072981721463,0.6939274713485521,0.0,0.16421693453934275,0.0,0.0,0.17692349597666857,0.3100325271716946,0.303486890158186,0.18595985230232243,1.3725376127669138,1.04631577591056,1
original_2.py,plagiarized_2.py,2.1067751892948,22.32951699630658,0.7843758795132224,0.9500746221035039,0.8726439626735715,0.1910842533944397,0.9224970324107651,9.867935354288935,3.860782067015879,0.653936605565103,4.3429644874304,0.9949581897406246,1.1798407286010384,1.3119720295623858,0.7493646869368366,0.7509506702840929,0.8444179955356319,0.5969578526676571,0.3048454147239209,0.17842260048477712,0.6836860482984775,0.7265111620272854,0.5839008183008518,0.49088116254556374,0.3260394323817662,0.16968394181683416,0.3314230532178852,0.0,0.0,0.15461509806155307,0.0,0.0,0.0,0.0,0.6703778359032999,0.8413522187350215,24.663731833093657,0.8140339826725642,0.505925041058182,0.7591755254159361,0.0,0.9517538116383248,1.1366125394729742,0.7389484114055562,0.8275453246127735,0.5753065045722665,7.387095391620379,2.1265944506268624,1.7922007524136365,0.35617995366621313,1.360484818065521,1.2800129473376243,0.0,0.507815774705287,0.28053312638179173,0.0,0.2803133278445802,0.6296706412829169,0.6804579266946349,0.0,0.1516064045260537,0.0,0.0,0.16176682271262638,0.3586831775745677,0.33305298573574965,0.18513961948579793,1.0712291149495616,0.8040066997277987,1
original_3.py,plagiarized_3.py,1.760623514733937,23.834917162680647,0.811589651248506,0.8454539901090231,1.03693289708114,0.19229735436004125,0.9118509477211068,10.85729760206294,2.9436246428300703,0.5221582469705344,5.384727039831329,0.8530517185838437,1.366722138974619,1.3830420290909597,0.6035979642574562,0.6233953626225248,0.9240249890594044,0.5361291836386033,0.36592882591548737,0.17668635173972008,0.900657067702456,0.668313479604282,0.5347699848796508,0.501341747774497,0.33747081975878024,0.1847081176477882,0.3662044899339602,0.0,0.0,0.1842809641802874,0.0,0.0,0.0,0.0,0.7581434375832956,0.8622316089640826,29.20854138736504,0.8806246060851114,0.6658425197215156,0.8060097469946195,0.0,0.939551257931042,1.032062654440685,0.5868249476992307,0.9029554990002434,0.6107000263590744,6.046589024266754,1.9684000885713497,1.8581309638725196,0.3264854744539688,1.3144513883001512,1.239502858199308,0.0,0.5013464886780267,0.3338173951498762,0.0,0.28107039428884134,0.6713525736513363,0.6254064421147539,0.0,0.18518012399415834,0.0,0.0,0.16770029149966864,0.38700834983053056,0.38145760675152396,0.15389689687623487,1.5158402581119461,0.9549442467549176,1
original_4.py,plagiarized_4.py,1.9750044434030245,20.865111651459742,0.9508841329942785,0.8821772700726429,1.181035156270016,0.15338916253512053,1.0398337399976891,11.355971870801378,3.1097044970300853,0.6420653944676438,4.9324338272797945,1.1650899984612908,1.355671461568031,1.2574324243819743,0.5827547206625249,0.663981009999878,0.655289344309176,0.5756188310034761,0.27435897741455756,0.13983337680214214,0.9406353590324982,0.7518939580690153,0.4896734003971369,0.4960075809307269,0.3116647986206699,0.140363551624622,0.2889108772283099,0.0,0.0,0.1784880487784761,0.0,0.0,0.0,0.0,0.6822748128973825,0.9281109692840308,24.885619044106257,0.8225311667971268,0.5144372643215649,0.8066172365250854,0.0,0.8948169994890962,0.9874645027712184,0.6399297002784566,0.9503216886474217,0.6172628735243904,7.407620745658843,1.6283175025821912,1.6882044269690781,0.3343251363346687,1.456011269355623,1.2102383490842503,0.0,0.5467428730473687,0.3394241341709343,0.0,0.35607782605489374,0.6506558219244065,0.7459688100487696,0.0,0.190349055918973,0.0,0.0,0.18003167894206373,0.31344005350596277,0.3400880215958625,0.17500121451183534,1.3314471856156391,0.8862359183558303,1
original_5.py,plagiarized_5.py,1.887612675729976,22.460180548832344,0.8649875529852276,0.7708434488731732,1.0058509809846357,0.19149575365914656,0.9732249343219828,14.850061331296565,3.55622094469812,0.6911254181099673,5.445349926059391,0.88464347284653,1.2564349475187042,1.2920076464033263,0.6042907048951255,0.5454896079330042,0.7562861361502805,0.47016877045684474,0.32594303114097023,0.18405921978631462,0.856811929179298,0.5777977402146797,0.4174246271381783,0.5237679635682894,0.3534844878809932,0.1526727737770763,0.3171538784758532,0.0,0.0,0.1345688877092846,0.0,0.0,0.0,0.0,0.5908189611924025,0.8201585156856089,26.094808111952105,0.9366272899666436,0.5904654365097238,0.7306680611444694,0.0,1.0040475377403082,1.0829466500427756,0.789408187438794,0.9799508428202479,0.6465016409468831,5.980809189042766,1.9739173055163486,1.6574641095389744,0.357331830247364,1.4746102002643644,1.4683067853694869,0.0,0.4878739388584785,0.31673741211234424,0.0,0.3243789680855999,0.5967857806879028,0.6902035978912568,0.0,0.17260153862045785,0.0,0.0,0.19059473542961844,0.3205497572592477,0.33505686147891095,0.15912508250199667,1.3150582049582928,0.8659339694832018,1
original_6.py,plagiarized_6.py,2.219691340167107,21.197608883987645,0.9546947005632191,0.8675977234601273,0.9358576990111399,0.20158084649512897,1.1841515684874844,11.703873787310929,4.267390134164533,0.574709211225229,6.385623839059248,1.000929847097638,1.219710311050512,1.0651808142971515,0.664482929169978,0.6800007203000361,0.8675679113427462,0.5430521787029193,0.3444521048292847,0.17486456851444385,0.9406436061747867,0.5176040437884168,0.4809302176366572,0.611215508562198,0.33945061763980966,0.1883381521568431,0.3105734494779459,0.0,0.0,0.16774873832087592,0.0,0.0,0.0,0.0,0.7833910744059968,0.8023636422864892,25.95673096270796,0.787718431141009,0.4765991969453503,0.810337555330981,0.0,0.8149099540496999,1.0363871288276083,0.6671082990888111,0.885052553174141,0.6687395331147616,6.240918150671801,2.0033876445100844,1.4659374692169511,0.31168848529935933,1.2384761871040697,1.4036197697693442,0.0,0.5731384992442687,0.34460050688929983,0.0,0.2968510971183671,0.7965714197022236,0.7151444684252375,0.0,0.15597110353257695,0.0,0.0,0.1715303174470811,0.3263970987924393,0.3314791486147886,0.15733775612458278,1.1823880673258658,0.9889337053249396,1
original_7.py,plagiarized_7.py,2.0991785119453614,24.307115629695026,0.8480592681640953,0.9475398034125452,1.0319305003931447,0.14706926773885867,0.9990659620853363,10.017819133287304,4.016303921332305,0.7894272258746824,5.651610213750924,0.9335920149259197,1.4272665903573487,1.2746806537886257,0.7756251147336872,0.6293485807823915,0.6620991830003785,0.4864378122532434,0.2699454317724278,0.16613990989563568,1.0036746688970102,0.8168606000308054,0.548031900006652,0.5271042480446376,0.35183516763984796,0.19511160707762126,0.3561939382462125,0.0,0.0,0.18896448750059194,0.0,0.0,0.0,0.0,0.7708837697595645,0.79661122050148,27.228709828829558,0.8210360053206341,0.4648627812738464,0.6763811574381553,0.0,1.1882371745615967,1.0484861755469854,0.7028303802822014,0.9046751863661869,0.6504098135372438,5.818337838147182,1.8097250468169013,1.9098345196123445,0.30373858069866033,1.2383546407188668,1.2745303958621288,0.0,0.5262598055628857,0.34928647822894754,0.0,0.35807127558904933,0.7757083577014591,0.6406090884464699,0.0,0.17946081242140766,0.0,0.0,0.16073108363186508,0.4094089395338804,0.34201715416486533,0.16714068396757864,1.3140778813548755,0.988526942280774,1
original_8.py,plagiarized_8.py,2.0008907072265396,21.22369425459335,0.7402814438378066,0.9171719004353225,0.9569807320492809,0.15046636536737287,1.029373540987145,10.369040863867008,3.9328884012350187,0.5931438619760205,5.852461966365199,0.8240047408462922,1.4254933439831194,1.1457212336886669,0.6835044354826045,0.721665506995972,0.9665510492885265,0.539829590095408,0.33173297930884676,0.16581133808399062,0.9367698826617539,0.6721825549692284,0.44025835708626193,0.5653883232894352,0.39435669655237693,0.1489497462034905,0.33752215773345423,0.0,0.0,0.16971391923245369,0.0,0.0,0.0,0.0,0.7027226885387383,0.8629168111219816,26.867092316505964,0.8316349905183953,0.46671692271196696,0.7224084353196377,0.0,1.0303520004730498,0.9581572612141659,0.6463014521074157,0.859944465178295,0.5962770445942938,6.166371148614998,2.133122974125016,1.6579880164461915,0.30215627921352173,1.5224057619380806,1.366071886621883,0.0,0.5462953471037398,0.33217896295048016,0.0,0.3006540960717808,0.5775196621432803,0.6132736901624594,0.0,0.17374867007559108,0.0,0.0,0.13775012106364054,0.2381988758822195,0.3798965741769251,0.18385899606467782,1.3619293012516123,1.0315345842605157,1
original_9.py,plagiarized_9.py,2.194339079822178,23.140249870087345,0.7642966967121565,0.9853894401258109,0.9938664383927653,0.1619998657500988,0.9941307382553637,12.503409613818954,3.5423254462326685,0.5612585513928634,6.134967710376725,0.8406206818956348,1.4670845214718724,1.25654008233372,0.657722761963098,0.706587937485315,0.9132189191669927,0.6378007702888515,0.3748051970777781,0.17030388732687887,0.6632560921356528,0.7890550117094586,0.41641712209425624,0.4526416484255985,0.27927682920230684,0.15976381999039072,0.38662482577994645,0.0,0.0,0.1605385108125357,0.0,0.0,0.0,0.0,0.7472276786690405,0.8014980448806148,25.780055982554522,0.8179954198247232,0.43818984917460996,0.5997001434224575,0.0,0.9916204835141641,0.9788144524593708,0.7723122663751107,1.0676850265895497,0.6461994035635501,5.775230249450495,1.9023581480602403,1.6580107425943766,0.29818162141072213,1.344625080634531,1.4238087277586626,0.0,0.5387711681012088,0.3721483161629942,0.0,0.30549908645783985,0.6071993213650526,0.7491153528860243,0.0,0.18660227232744753,0.0,0.0,0.18321019343974046,0.2811296255469381,0.32516534377271517,0.18887560964500294,1.1890391412182186,0.797694341532043,1
original_10.py,plagiarized_10.py,2.484982242780985,22.863211030074254,0.7836113378353394,0.9517431043926149,0.9946109992119251,0.16607082189172184,1.0050509952443831,12.728333277053087,4.0237308817857285,0.6494967425773406,5.504585257802676,1.0025929863477931,1.2573159055491867,1.2938290239120844,0.5339374256318725,0.6971699021934501,0.8057878663368716,0.4570122504467442,0.2944646543432797,0.16077264625231724,0.6930960182298331,0.7070214572561772,0.46089463287278865,0.48801818852965373,0.30904154292490965,0.14289534883505284,0.29720373740047606,0.0,0.0,0.14469917118889616,0.0,0.0,0.0,0.0,0.7817243556648011,0.7353645417294605,28.679155429387052,0.9474167082534997,0.4304300113192676,0.8919053991772463,0.0,1.0532349219029047,0.8783389486775026,0.5828725634689353,0.82708137819295,0.6285454357102268,5.323895017634276,2.0244925141664587,1.5452485745935647,0.34016022234934884,1.2349595657665389,1.4254693722100902,0.0,0.5230929684433184,0.35183188222183426,0.0,0.3105344963906267,0.6156460008972362,0.7463183354144554,0.0,0.16084318943526182,0.0,0.0,0.18638319927205857,0.3180016857716838,0.3368143250152447,0.1897628046519238,1.1101422612988117,0.9482250796424583,1
original_11.py,plagiarized_11.py,2.0820379679257863,19.419290484971373,0.9486375780412633,0.9053772580360668,0.9229027652519948,0.18729481319368643,1.0133409968916864,11.547590685539209,3.249076338920533,0.7116284712185759,5.035924048325265,0.9118954242019464,1.6428765141997048,1.0805480207357951,0.6224727159171782,0.5531323283667033,0.9820490533321734,0.4767585256617318,0.3702405461948836,0.1561129585292167,0.7597734896973635,0.6364832896068516,0.5496630643429591,0.4608582058067703,0.2928260977563404,0.1843346202941251,0.36929249619736,0.0,0.0,0.13703055003937165,0.0,0.0,0.0,0.0,0.6629923166282788,0.7121880770989757,21.204012844438665,0.8259598994710022,0.5179615561495483,0.7110027577595187,0.0,1.0153163884355694,1.1581225520527443,0.6087109347132589,1.0759589226621098,0.656608210378039,5.717679201651627,1.9421585115779962,1.6841776283194763,0.34101994338768027,1.2229336918013034,1.4183357700576829,0.0,0.547804488321755,0.30541214843809183,0.0,0.3492373218502665,0.6975805117574824,0.558402295476498,0.0,0.16673153150623485,0.0,0.0,0.1561169333728942,0.326798768031322,0.3805518087425016,0.15017164833598223,1.2723550995178279,0.865787978165997,1
original_12.py,plagiarized_12.py,1.9563988328643591,23.768743154293325,0.822627212571456,1.082770443679342,0.9269715649866744,0.15541482860071834,0.9117223010167682,9.774216524950518,3.099221088106052,0.6162250695136056,4.877367497299302,0.9279057598270575,1.324977397430234,1.1420981733023978,0.6983974992252171,0.6320313781056491,0.9522611893216527,0.48891076728484373,0.3581432418765436,0.1808611911030229,0.8412576517815413,0.6741829447547013,0.4921637116843801,0.4858246293016945,0.3715388600018942,0.13825780908494986,0.34232296116128674,0.0,0.0,0.19987245719722216,0.0,0.0,0.0,0.0,0.6644595281832066,0.7754926507955852,20.400124415089188,0.7879811418892344,0.5630419799351514,0.6687691537123039,0.0,0.9354431876316128,0.9944746522429478,0.6777053183799658,0.8382300810560713,0.626397263322774,5.483061794580466,1.9839438961748908,2.0377293274842767,0.3183595464605063,1.1822957208822378,1.3291902737671293,0.0,0.4074444225259569,0.3207103287298588,0.0,0.2950252588409453,0.743075551664706,0.624337196296356,0.0,0.14948127085153143,0.0,0.0,0.1328824886383941,0.30460531830409365,0.35773873112509336,0.1526617489513228,1.3976491946983858,0.7844170056219482,1
original_13.py,plagiarized_13.py,2.0645890718147797,23.73886308870138,0.8048166999141303,0.8644403244009082,1.0273186239704306,0.1694529338043901,0.8991901627045857,10.462854012300284,3.4836027316792335,0.597820433035451,5.360475065198567,1.020860561343973,1.3567663905182388,0.9623685225218972,0.6990282507913003,0.626437977643684,0.8674416721040132,0.5081546772284663,0.30680263105853645,0.1803827901750993,0.7454539666709487,0.7193268711610189,0.4545847266175626,0.4186422209460054,0.33216757767583205,0.16265802635071014,0.3403197482364491,0.0,0.0,0.15689140911907828,0.0,0.0,0.0,0.0,0.5876071229860778,0.7864702703898292,20.440008408836444,0.8798272772398738,0.44264529135128444,0.7840807875360216,0.0,0.9991004088324464,1.0460433078077007,0.6965890505038568,1.0136587820820326,0.5495555401255485,5.082782795553115,2.175123366718433,1.1976250458944144,0.320744376896152,1.2140825505203234,1.5048110532771573,0.0,0.4854704305599555,0.3366665232619827,0.0,0.3227601398604054,0.6461274548212974,0.5550627072092079,0.0,0.14661624520720606,0.0,0.0,0.14158524732220829,0.345524419410756,0.3418071345218445,0.14687484513034488,1.6964178834382861,0.92360533132304,1
original_14.py,plagiarized_14.py,2.2320452405981683,20.353507317402244,0.9004927475618647,1.0051905345671137,0.9317901938145073,0.15079299624608,1.1696107594264182,12.08469862715601,3.490573150669251,0.7313841132580694,5.004070333901477,0.9702399126330761,1.413780608873747,1.141565116885449,0.644142326250318,0.5813637880510392,0.8525421723885848,0.445819283734975,0.3756474802903793,0.18390677697127525,0.8941628905261844,0.620468058745997,0.5359978575492195,0.5509685871592004,0.23250702940759513,0.20789719253259864,0.37959103872273103,0.0,0.0,0.18029564067433826,0.0,0.0,0.0,0.0,0.6244786550082227,0.8045219504123743,25.026821550991404,0.8422793905503172,0.4920349186110683,0.7259003342305821,0.0,1.0536602352179363,0.9916708503963347,0.7461455489256162,0.8280612970144237,0.7395005945471502,6.771307061851801,2.1464764341990903,1.4898289022317812,0.3129224586600169,1.3703210032473967,1.2129894991207748,0.0,0.565098671726679,0.34911917954596994,0.0,0.39751459520123167,0.7159575208259595,0.6680315737913215,0.0,0.1545924968459147,0.0,0.0,0.19079783174960763,0.3142474204315725,0.30839315999547867,0.17597502718989783,1.4185296266032332,0.8578092855130037,1
original_15.py,plagiarized_15.py,2.128054701766841,23.35749082713464,0.9595743053291408,1.0240014075976345,0.9122133340516922,0.17129551830337406,1.129005799868695,10.825981689619754,4.088973509580036,0.5835698656729409,5.240886095531551,0.7899332779702339,1.3507455339274719,1.1481749440859064,0.6755352763511664,0.6686966243594703,0.9342488825879607,0.471918347032445,0.38160298367087925,0.17822036940769037,0.7280024339065032,0.58934868012712,0.4463119449100822,0.4753433934069964,0.2730303878628513,0.17579179150241536,0.29493412587925794,0.0,0.0,0.17190339888764267,0.0,0.0,0.0,0.0,0.6730207539075704,0.7858699644229892,29.286281177986297,0.9202536613420103,0.5291961332676302,0.6925329920638389,0.0,0.9184333351843812,0.9375600814474095,0.6429151083873474,1.1016235029999017,0.5247322506624215,6.618604306462609,2.153482335903179,1.6211863220133593,0.28985182170899915,1.430518381664336,1.321268689411128,0.0,0.43963478877365764,0.3507110584913496,0.0,0.35582621200279385,0.6877061532188559,0.7082555281989601,0.0,0.155374012142137,0.0,0.0,0.15004742784780634,0.38894744999166764,0.3596759451049859,0.18451017214692028,1.3513547258634206,1.0432086271762768,1
original_16.py,plagiarized_16.py,1.776438420693873,20.174235663008417,0.8771203006026764,0.7300297534717293,1.2429770432745482,0.13697340048478165,0.9625645569553956,14.159143866002648,3.4825968156812834,0.6604859362016116,6.292140725973619,1.0165869107132592,1.1895253811116382,1.1097743822725312,0.5435925164151907,0.6698969873105076,0.9386595219219477,0.4364538250037731,0.2766127222623728,0.17567903589118736,0.8683410182974451,0.6632433253597377,0.4907617469165573,0.5619132446527453,0.394974472065087,0.173892798024639,0.31847493795305787,0.0,0.0,0.15896333848894767,0.0,0.0,0.0,0.0,0.6146120538259435,0.8590380208556602,24.835622951711155,0.8050778506660061,0.4935010210641999,0.6659777178966395,0.0,0.9732234578599422,0.9355521196525304,0.6151116249774052,0.9104286866588093,0.580495977043367,6.576412776657493,2.1066588310643017,1.4325569506431064,0.29525038231633616,1.316334420014611,1.202017763050636,0.0,0.4536416280374854,0.4072293046397721,0.0,0.32639114364955873,0.5962575032444359,0.5615521111015567,0.0,0.16854286205448218,0.0,0.0,0.17428240197434655,0.34165838309730073,0.3272793360235576,0.1561395725277883,1.2398139583306296,0.9054524435718405,1
original_17.py,plagiarized_17.py,2.006130628287278,19.943526012597772,0.8494266780256085,0.89184527977263,1.03274242824945,0.15594341347890672,0.9727617877183532,10.55692873548833,3.6173566119679355,0.6864840579778002,6.284243481747125,0.9028661269735949,1.5201034022396946,1.19932683934436,0.7209364293425871,0.6258687693452809,0.7572112492592808,0.5213967597144372,0.30051822442733417,0.16835350724605677,0.8316189277890557,0.7199075371991209,0.42203029741072723,0.4264826242940293,0.28048077742144517,0.178826482969816,0.33426673720653177,0.0,0.0,0.18854854650304492,0.0,0.0,0.0,0.0,0.6874443517758075,0.7778361608239673,27.583777617625774,0.9173659958413705,0.4542977033839056,0.8880309930370442,0.0,1.091351807613378,0.9369089916011866,0.6769594678896804,0.9044933196130346,0.41353654787405647,6.227019218833079,1.7791224180426441,1.5094966853767349,0.3542770978392365,1.2002372197911475,1.5775943082535857,0.0,0.4416669496404401,0.28348833238467636,0.0,0.29041906603080164,0.6129736174983692,0.6572658980994873,0.0,0.18576870238711796,0.0,0.0,0.1671665877968595,0.3308847583648557,0.3715729920295573,0.17749943252450506,1.5145295407251445,0.9626517927687874,1
original_18.py,plagiarized_18.py,2.1801472855613784,20.17656187471648,0.6974168239726753,1.0915583153372461,1.2640228319830464,0.16408972970611319,1.1607630442893422,12.030920471367402,3.534236826698901,0.5906221285936759,4.634365488605397,0.8059585886618359,1.243648771710015,1.0030548159162067,0.7048966161364014,0.6695106333432962,0.8831071912970099,0.49325172078425505,0.31440572769270814,0.1830528084568732,0.7772051413551149,0.7029308873824993,0.46793185713685786,0.44648663530211474,0.32896568436894746,0.13364215881588518,0.37710957110885934,0.0,0.0,0.17664649604263716,0.0,0.0,0.0,0.0,0.7078589166057079,0.8764350690269493,21.06541497514374,0.8956608312316502,0.42737478236989734,0.8301050990242278,0.0,0.8829576417591785,0.8945489695366352,0.6597041632291024,1.030232077253803,0.7416518787013262,6.436359183534901,2.333929090273675,1.6279111926228746,0.29496727332514555,1.301075785476443,1.3526368423317625,0.0,0.6102086756419633,0.3299368098807976,0.0,0.34417360587487106,0.6618682250467725,0.7141936471670699,0.0,0.19063677761247672,0.0,0.0,0.17069349416937077,0.27955123473067783,0.4149603634188718,0.16370556821271331,1.2740942258099515,1.089878015723591,1
original_19.py,plagiarized_19.py,2.4327810122070392,20.880813034543188,0.7077482790891345,0.9079221060712938,0.9993516838314238,0.17300115691031212,1.2319025314937075,12.66448735978953,3.3313451047827973,0.6254452375375257,5.745260775104538,0.880844187515232,1.4161471591883779,1.2793629441486882,0.6405032398641326,0.6524065429955471,0.833157463858833,0.5075452314137566,0.3892607528402636,0.16674344096807903,0.6556072092470582,0.7634840585884913,0.5532251193811875,0.5035187770101537,0.33314886333640015,0.17574960629100356,0.35424343676821146,0.0,0.0,0.15026928870840822,0.0,0.0,0.0,0.0,0.7175456380584952,0.7589335374521825,25.64304341641858,0.8918501193087468,0.5168234020156017,0.8921698197675969,0.0,0.9245592717883995,0.9396407327324444,0.7230819939482712,0.9790788671602451,0.5281293974281482,5.786266790333475,2.130048927678983,1.3654217469713563,0.3522554690573007,1.4438065088382395,1.4333202606770086,0.0,0.43782692591016176,0.3728676571031203,0.0,0.2958509803184111,0.642725577876248,0.634647237618536,0.0,0.16103451284109227,0.0,0.0,0.17922579490082438,0.30672564906482913,0.3380374205902072,0.18479653852622652,1.349288839964239,0.8743941473722754,1
original_20.py,plagiarized_20.py,2.0962399319878564,19.77890405236991,0.6550203365264672,0.983844537295351,0.918676971810462,0.1675311450756114,0.9889892062854179,12.520955816351792,3.775726839736728,0.7406490269849126,4.75822723341585,0.8474147621592685,1.5316579232252119,1.1569900834482993,0.6781289904076824,0.7521236235193693,0.8407808387941936,0.48318012380297043,0.3044642870985483,0.14306348052707712,0.7412554402835295,0.6536774101198203,0.5520791154476423,0.48389159398015763,0.265788549137114,0.14752063135399743,0.3161122602485722,0.0,0.0,0.13793653759042618,0.0,0.0,0.0,0.0,0.6744243288490424,0.8207997553981644,29.49262746003888,0.811733198654445,0.4908908065279617,0.7113945226817641,0.0,1.0298961615395594,1.0137446920566795,0.6427639649378527,0.9980878621826974,0.59004132052503,6.383229241498295,2.0025181943692005,1.3850160415300539,0.3365534947693527,1.2888610640739182,1.2730169602699042,0.0,0.4233807100288147,0.303600505284678,0.0,0.3058215138054031,0.6751677388779671,0.790455338408602,0.0,0.158252843441328,0.0,0.0,0.16089000773059522,0.31083653565618347,0.3517722589873186,0.1858606133430435,1.1993128820101586,0.9598315915855854,1
original_21.py,plagiarized_21.py,2.176382671534848,22.14383236223211,0.8393763582219166,0.8847323469506116,1.0172811113110047,0.1923683091738672,1.0199131231011491,12.012644365596051,3.3301900749219997,0.690944839298932,4.631308937138263,0.7684492007406674,1.2716162546914243,1.128689449009625,0.7487861900579972,0.6131589521865212,0.7835916469030316,0.5638025958517496,0.2794178771243601,0.14903986750064552,0.8831876861883812,0.5557979086372219,0.43466620730685707,0.4586220603378692,0.3523440966447856,0.1603001548919793,0.336091392299311,0.0,0.0,0.1750298265268925,0.0,0.0,0.0,0.0,0.6974558479160812,0.8773889596108074,25.14983999591626,0.927949809359305,0.5247672496022219,0.7363874254761066,0.0,1.0223296459337265,0.8483761497041472,0.7110899519719097,1.0280410820574453,0.5722886642447514,5.954540857842098,1.8655408935424158,1.7440182915924902,0.3467863926063799,1.4391020068444196,1.5394560392800594,0.0,0.4748763720246366,0.34289734663480664,0.0,0.3960679561860593,0.7464281195429412,0.7606403998722594,0.0,0.16093946347832105,0.0,0.0,0.19641011156834456,0.3171474142353667,0.332627667311394,0.19994306972895776,1.2903734082777096,0.902153639261665,1
original_22.py,plagiarized_22.py,1.7535146229320513,22.89589717867444,0.9569475231085799,0.7970385104010762,1.0050472921276108,0.15872348875561193,0.9976122143766566,11.997540922125939,3.5171129182176246,0.7270117891433554,5.63545969277309,0.842974757848818,1.4622540395987087,1.3111519706981154,0.7535702474540878,0.6594112258876179,0.6802009087356737,0.5871340212915509,0.35995478516012896,0.16186369081001206,0.8361484358931488,0.7008091791112617,0.4613080414176604,0.47632675291862137,0.32125819753437895,0.15790618403281106,0.3257594985324923,0.0,0.0,0.1487985504455372,0.0,0.0,0.0,0.0,0.6439109873398811,0.8461071333431665,25.995561430617105,0.8791944667700581,0.42335306349207547,0.6016623195845207,0.0,0.9593955415566416,0.9467621357427554,0.4777756349674741,1.0711432075356542,0.5521384754573082,5.618816876177226,1.989001180240186,1.567480461701316,0.34585956951164887,1.2325340954409263,1.2663287885776975,0.0,0.5568623722886493,0.3231490715867023,0.0,0.3478904792452564,0.6499135145476939,0.6884536417620688,0.0,0.16616492458473683,0.0,0.0,0.16580698127898513,0.38184609638974204,0.3141115787577925,0.1818150638670471,1.213492555088447,0.898947172536189,1
original_23.py,plagiarized_23.py,1.7353112434517162,20.406706906117236,0.7438257247724392,0.7746926139385876,1.2038181732993292,0.18393535048421872,1.063535950011914,11.113588729999144,3.763209952521392,0.638719113418899,5.111713332231694,0.7806565274077869,1.28455523032089,1.1778283061169263,0.7145489158554084,0.619567478800628,0.8582628651423118,0.49260965966868675,0.3009003776401328,0.13785483504093576,0.8345867378559687,0.6804026744016238,0.5645363165954796,0.4836654628686354,0.328254299691092,0.18649680418489253,0.31368931761101415,0.0,0.0,0.1614449149531984,0.0,0.0,0.0,0.0,0.6426271009631405,0.8641869847862488,26.743819008735777,0.8942770178703672,0.5829830701254193,0.7537671271693083,0.0,0.8384534576796137,1.0828545470331186,0.6633793673611319,1.11862161279645,0.7052667514729078,6.245637567603503,1.6440100009943508,1.629507005991154,0.32961549884630387,1.2266122113717157,1.4275626758993056,0.0,0.4000278597761585,0.318059844358176,0.0,0.29780105247233296,0.6558848923855717,0.5173627361055562,0.0,0.16874567196894585,0.0,0.0,0.15443770184816016,0.3143752033805961,0.3703676313649011,0.1387077947722204,1.2348514917259812,0.8788388630954423,1
