canonical_len_ratio,canonical_similarity,cc_avg_diff,cc_max_diff,common_imports,common_subtrees,exact_match,func_count_diff,func_count_ratio,ident_jaccard,import_count_diff,import_jaccard,loc_avg,loc_diff,loc_ratio,node_hist_cosine,node_hist_jaccard,subtree_count_diff,subtree_hash_jaccard,is_plagiarized,file1,file2
0.835733748540288,0.7035623409669212,9.0,15.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.08108108108108109,1.0,0.0,102.0,10.0,0.9065420560747663,0.9538399874235182,0.6041666666666666,11.0,0.0,1,code_orig_100.py,code_trans_100.py
0.4897731498698401,0.5976035946080879,2.6666666666666665,1.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.08823529411764706,2.0,0.0,80.0,48.0,0.5384615384615384,0.9666091722779255,0.5,3.0,0.0,0,code_orig_101.py,code_trans_101.py
0.45269741985926504,0.5285252960172229,0.16666666666666652,2.0,0.0,0.0,0.0,4.0,0.3333333333333333,0.10344827586206896,2.0,0.0,87.5,77.0,0.3888888888888889,0.9907058710471862,0.56,15.0,0.0,1,code_orig_102.py,code_trans_102.py
0.2376676517390316,0.5584543787900155,3.5357142857142856,1.0,1.0,0.0,0.0,26.0,0.037037037037037035,0.21875,1.0,0.5,215.5,303.0,0.17438692098092642,0.9773253089527325,0.5660377358490566,56.0,0.0,0,code_orig_103.py,code_trans_103.py
0.18160613128957015,0.3073886068809927,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23076923076923078,0.0,1.0,61.5,79.0,0.21782178217821782,0.9986678555590807,1.0,0.0,0.0,1,code_orig_104.py,code_trans_104.py
0.13022049286640727,0.21895799862290566,0.0,1.0,0.0,0.0,0.0,3.0,0.25,0.0,2.0,0.0,89.5,123.0,0.18543046357615894,0.9278318026906988,0.5135135135135135,7.0,0.0,0,code_orig_105.py,code_trans_105.py
0.5045400710619818,0.6496982419312516,0.3333333333333335,0.0,2.0,0.0,0.0,1.0,0.6666666666666666,0.0625,0.0,0.5,88.5,43.0,0.6090909090909091,0.9763621697947403,0.5555555555555556,1.0,0.0,0,code_orig_106.py,code_trans_106.py
0.4314656536878759,0.6551902666321512,1.7000000000000002,4.0,0.0,0.0,0.0,2.0,0.6,0.1724137931034483,1.0,0.0,154.0,106.0,0.48792270531400966,0.9644858825732529,0.6666666666666666,12.0,0.0,0,code_orig_107.py,code_trans_107.py
0.3062720608199837,0.4639368114737061,0.5,3.0,2.0,0.0,0.0,3.0,0.25,0.17647058823529413,0.0,1.0,112.0,100.0,0.38271604938271603,0.9890618038364284,0.6304347826086957,11.0,0.0,1,code_orig_108.py,code_trans_108.py
0.6908,0.7934705464868701,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.2727272727272727,0.0,1.0,94.0,0.0,1.0,1.0,1.0,0.0,0.0,1,code_orig_109.py,code_trans_109.py
0.4583580613254204,0.6201995353286867,0.16666666666666674,1.0,0.0,0.0,0.0,4.0,0.3333333333333333,0.0,3.0,0.0,152.5,131.0,0.39908256880733944,0.9585642150992326,0.6410256410256411,4.0,0.0,1,code_orig_110.py,code_trans_110.py
0.18155283129013428,0.3073122529644269,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,38.5,49.0,0.2222222222222222,0.9951186421980173,1.0,0.0,0.6666666666666666,1,code_orig_111.py,code_trans_111.py
0.46678287817160563,0.6032388663967612,3.5,4.0,0.0,0.0,0.0,5.0,0.2857142857142857,0.02564102564102564,1.0,0.0,174.5,121.0,0.4851063829787234,0.9294886197583457,0.55,2.0,0.0,0,code_orig_112.py,code_trans_112.py
0.17753559500791,0.3247920133111481,1.3333333333333335,6.0,0.0,0.0,0.0,6.0,0.25,0.0,0.0,0.0,109.0,120.0,0.28994082840236685,0.9659503683817223,0.46938775510204084,14.0,0.0,0,code_orig_113.py,code_trans_113.py
0.85,0.3119047619047619,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.1,0.0,1.0,37.5,15.0,0.6666666666666666,0.9486958517648816,0.5882352941176471,2.0,0.0,0,code_orig_114.py,code_trans_114.py
0.9456521739130435,0.9574559518693597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23809523809523808,0.0,1.0,47.5,3.0,0.9387755102040817,1.0,1.0,0.0,0.0,1,code_orig_115.py,code_trans_115.py
0.9462235649546827,0.9270412915243713,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3076923076923077,0.0,1.0,83.0,6.0,0.9302325581395349,1.0,1.0,0.0,0.07692307692307693,1,code_orig_116.py,code_trans_116.py
0.157942035497641,0.2727978269305394,0.7999999999999998,11.0,0.0,0.0,0.0,4.0,0.2,0.02857142857142857,1.0,0.0,122.5,173.0,0.1722488038277512,0.9612739489868386,0.44,10.0,0.0,0,code_orig_117.py,code_trans_117.py
0.8159931212381771,0.696969696969697,2.5,2.0,0.0,0.0,0.0,1.0,0.5,0.04,3.0,0.0,45.0,4.0,0.9148936170212766,0.9471932924098221,0.5483870967741935,1.0,0.0,0,code_orig_118.py,code_trans_118.py
0.9944625407166123,0.9603135717785399,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.08108108108108109,0.0,1.0,132.0,0.0,1.0,1.0000000000000002,1.0,0.0,0.1111111111111111,1,code_orig_119.py,code_trans_119.py
0.13171958503615216,0.3861275371583826,4.285714285714286,1.0,0.0,0.0,0.0,13.0,0.07142857142857142,0.0625,2.0,0.0,204.0,308.0,0.13966480446927373,0.9570509562487692,0.5192307692307693,30.0,0.0,0,code_orig_120.py,code_trans_120.py
0.9419303163796556,0.5015467106619922,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.05714285714285714,3.0,0.0,97.5,31.0,0.7256637168141593,0.9051214090546691,0.5853658536585366,5.0,0.0,0,code_orig_121.py,code_trans_121.py
0.9506472491909385,0.8092077975943592,1.4166666666666665,3.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.02564102564102564,4.0,0.0,119.5,21.0,0.8384615384615385,0.9475659245988393,0.49122807017543857,6.0,0.0,0,code_orig_122.py,code_trans_122.py
1.0,1.0,0.0,0.0,1.0,17.0,1.0,0.0,1.0,1.0,0.0,1.0,189.0,0.0,1.0,1.0,1.0,0.0,1.0,1,code_orig_123.py,code_trans_123.py
0.6411117898594991,0.6640610459705937,4.25,6.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,115.0,28.0,0.7829457364341085,0.8927649760247498,0.475,14.0,0.0,1,code_orig_124.py,code_trans_124.py
0.5960642154324184,0.6735885788449059,2.6666666666666665,1.0,1.0,0.0,0.0,1.0,0.5,0.34615384615384615,2.0,0.3333333333333333,57.5,25.0,0.6428571428571429,0.9657801516652084,0.7105263157894737,1.0,0.0,1,code_orig_125.py,code_trans_125.py
0.9996534996534997,0.9998267198059262,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,107.5,7.0,0.9369369369369369,0.9999999999999998,1.0,0.0,1.0,1,code_orig_126.py,code_trans_126.py
0.9700162074554295,0.9428218839983545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.0,1.0,47.0,0.0,1.0,0.9999999999999998,1.0,0.0,0.0,1,code_orig_127.py,code_trans_127.py
0.4969097651421508,0.6193228736581338,0.5,1.0,0.0,0.0,0.0,2.0,0.5,0.058823529411764705,1.0,0.0,83.0,46.0,0.5660377358490566,0.9673006083820663,0.5714285714285714,2.0,0.0,0,code_orig_128.py,code_trans_128.py
0.18856760075918277,0.49992525041112273,0.375,2.0,0.0,0.0,0.0,4.0,0.42857142857142855,0.08108108108108109,1.0,0.0,207.5,265.0,0.22058823529411764,0.9624638143911655,0.54,14.0,0.0,0,code_orig_129.py,code_trans_129.py
0.10963142319074523,0.2524505588993981,0.8400000000000001,5.0,0.0,0.0,0.0,17.0,0.05555555555555555,0.04,4.0,0.0,164.5,249.0,0.1384083044982699,0.934913149248201,0.46153846153846156,22.0,0.0,0,code_orig_130.py,code_trans_130.py
0.754468085106383,0.7606112054329371,0.3333333333333335,2.0,0.0,0.0,0.0,4.0,0.3333333333333333,0.03333333333333333,8.0,0.0,90.5,37.0,0.6605504587155964,0.9250937290959906,0.4772727272727273,10.0,0.0,0,code_orig_131.py,code_trans_131.py
0.4468263976460698,0.5613015688553167,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,2.0,0.0,71.5,55.0,0.4444444444444444,0.9826043959045367,0.5510204081632653,3.0,0.0,0,code_orig_132.py,code_trans_132.py
0.98334174659263,0.9829473148383813,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,86.0,0.0,1.0,1.0,1.0,0.0,0.0,1,code_orig_133.py,code_trans_133.py
0.9498327759197325,0.9208472686733556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,1.0,40.0,0.0,1.0,0.9999999999999999,1.0,0.0,0.0,1,code_orig_134.py,code_trans_134.py
0.5732635585156993,0.6694889628061688,1.8636363636363638,0.0,1.0,0.0,0.0,8.0,0.2,0.08108108108108109,3.0,0.25,147.0,66.0,0.6333333333333333,0.9714766416059557,0.7021276595744681,12.0,0.0,0,code_orig_135.py,code_trans_135.py
0.7167805618830676,0.7315347191508182,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.06451612903225806,2.0,0.0,48.0,16.0,0.7142857142857143,0.9303853373542577,0.48717948717948717,1.0,0.0,0,code_orig_136.py,code_trans_136.py
1.0,0.9954032595068951,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.4166666666666667,0.0,1.0,97.0,0.0,1.0,1.0,1.0,0.0,0.1,1,code_orig_137.py,code_trans_137.py
0.09079399529752216,0.1817520901490367,1.0,2.0,0.0,0.0,0.0,5.0,0.16666666666666666,0.0,4.0,0.0,112.0,168.0,0.14285714285714285,0.9674382145250567,0.37209302325581395,5.0,0.0,0,code_orig_138.py,code_trans_138.py
0.43796641791044777,0.5828738241972105,1.1666666666666665,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.16666666666666666,3.0,0.25,109.5,47.0,0.6466165413533834,0.9719395223648585,0.5434782608695652,0.0,0.0,0,code_orig_139.py,code_trans_139.py
0.9607686148919136,0.7929767251939567,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.11538461538461539,0.0,1.0,46.0,6.0,0.8775510204081632,0.9789403944378201,0.7428571428571429,1.0,0.16666666666666666,0,code_orig_140.py,code_trans_140.py
0.5613896565337544,0.679646017699115,1.6666666666666665,5.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.125,3.0,0.0,83.5,53.0,0.5181818181818182,0.9704364965096192,0.5833333333333334,1.0,0.0,0,code_orig_141.py,code_trans_141.py
0.36917562724014336,0.6395230847285642,2.416666666666667,5.0,0.0,0.0,0.0,6.0,0.45454545454545453,0.0,2.0,0.0,209.0,194.0,0.3660130718954248,0.9588295497350898,0.6842105263157895,23.0,0.0,0,code_orig_142.py,code_trans_142.py
0.4507628294036061,0.6118546845124283,3.0,2.0,0.0,0.0,0.0,4.0,0.2,0.05405405405405406,1.0,0.0,83.0,58.0,0.48214285714285715,0.9662245461386701,0.6176470588235294,3.0,0.0,1,code_orig_143.py,code_trans_143.py
0.5637530072173216,0.6615384615384615,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07407407407407407,1.0,0.0,47.5,23.0,0.6101694915254238,0.9822039110902602,0.5625,1.0,0.0,0,code_orig_144.py,code_trans_144.py
0.9968,0.976,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.28,0.0,1.0,34.0,0.0,1.0,1.0000000000000002,1.0,0.0,0.0,1,code_orig_145.py,code_trans_145.py
0.22731804586241275,0.3704305442729488,0.7999999999999998,0.0,1.0,0.0,0.0,3.0,0.25,0.375,1.0,0.5,52.0,42.0,0.4246575342465753,0.9634815424866207,0.6470588235294118,4.0,0.0,1,code_orig_146.py,code_trans_146.py
0.801354401805869,0.8613199665831245,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.35714285714285715,0.0,1.0,50.5,13.0,0.7719298245614035,0.990999185411536,0.625,0.0,0.0,1,code_orig_147.py,code_trans_147.py
0.9692365176236144,0.9148,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.17647058823529413,0.0,1.0,350.0,0.0,1.0,1.0,1.0,0.0,0.015873015873015872,1,code_orig_148.py,code_trans_148.py
0.4154244977316915,0.5036630036630036,0.0,1.0,1.0,0.0,0.0,2.0,0.3333333333333333,0.2222222222222222,1.0,0.5,50.0,38.0,0.4492753623188406,0.9135963590174991,0.5714285714285714,2.0,0.0,1,code_orig_149.py,code_trans_149.py
0.9989788972089857,0.7594074578579942,0.0,2.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.08108108108108109,2.0,0.3333333333333333,106.5,7.0,0.9363636363636364,0.9703706301904551,0.6521739130434783,4.0,0.0,0,code_orig_150.py,code_trans_150.py
0.5952582557154953,0.7186836518046709,1.5,1.0,0.0,0.0,0.0,3.0,0.25,0.02857142857142857,2.0,0.0,49.5,27.0,0.5714285714285714,0.9623988242353163,0.4878048780487805,1.0,0.0,0,code_orig_151.py,code_trans_151.py
0.5060367454068242,0.5988149180899268,2.4,2.0,0.0,0.0,0.0,3.0,0.25,0.02702702702702703,4.0,0.0,71.0,50.0,0.4791666666666667,0.9225335545443037,0.5641025641025641,0.0,0.0,0,code_orig_152.py,code_trans_152.py
0.9586114819759679,0.9251533742331288,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.21212121212121213,0.0,1.0,138.0,0.0,1.0,1.0,1.0,0.0,0.0,1,code_orig_153.py,code_trans_153.py
0.5468434059761851,0.677995642701525,3.8,14.0,0.0,0.0,0.0,4.0,0.2,0.0,1.0,0.0,147.5,123.0,0.41148325358851673,0.9290089512897963,0.4897959183673469,14.0,0.0,0,code_orig_154.py,code_trans_154.py
0.4724202626641651,0.5341488277268094,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,2.0,0.0,83.0,32.0,0.6767676767676768,0.96722546883123,0.5909090909090909,6.0,0.0,0,code_orig_155.py,code_trans_155.py
0.8963198867657466,0.9251726068296324,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.25,0.0,1.0,114.5,9.0,0.9243697478991597,1.0,1.0,0.0,0.09090909090909091,1,code_orig_156.py,code_trans_156.py
0.09015421115065243,0.1632208922742111,1.6,0.0,0.0,0.0,0.0,8.0,0.1111111111111111,0.0,0.0,0.0,39.0,50.0,0.21875,0.8922943321856006,0.5882352941176471,11.0,0.0,1,code_orig_157.py,code_trans_157.py
0.43350785340314135,0.5850986121256392,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.02564102564102564,0.0,0.0,51.0,16.0,0.7288135593220338,0.9770789915550477,0.7586206896551724,2.0,0.0,0,code_orig_158.py,code_trans_158.py
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2222222222222222,0.0,1.0,20.0,0.0,1.0,0.9999999999999999,1.0,0.0,0.0,1,code_orig_159.py,code_trans_159.py
0.9902597402597403,0.9556277056277056,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3103448275862069,0.0,1.0,41.0,0.0,1.0,1.0,1.0,0.0,0.0,1,code_orig_160.py,code_trans_160.py
1.0,1.0,0.0,0.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,40.0,0.0,1.0,1.0,1.0,0.0,1.0,1,code_orig_161.py,code_trans_161.py
0.2834274952919021,0.566765161108766,0.5599999999999998,3.0,2.0,0.0,0.0,14.0,0.2222222222222222,0.05263157894736842,0.0,0.25,191.0,196.0,0.3217993079584775,0.9850263002970149,0.7142857142857143,14.0,0.0,0,code_orig_162.py,code_trans_162.py
0.5308039747064137,0.6951373141849332,1.1428571428571428,1.0,2.0,0.0,0.0,5.0,0.2857142857142857,0.0,1.0,0.6666666666666666,148.0,90.0,0.533678756476684,0.9755843556097312,0.5714285714285714,15.0,0.0,0,code_orig_163.py,code_trans_163.py
0.28808290155440414,0.4320193081255028,11.0,16.0,0.0,0.0,0.0,1.0,0.5,0.02564102564102564,1.0,0.0,100.5,85.0,0.40559440559440557,0.977738624840798,0.5319148936170213,19.0,0.0,0,code_orig_164.py,code_trans_164.py
0.7049982523593149,0.8269782697826978,0.0,0.0,2.0,19.0,0.0,0.0,1.0,1.0,0.0,1.0,93.5,57.0,0.5327868852459017,0.9999823108642819,1.0,0.0,0.9047619047619048,1,code_orig_165.py,code_trans_165.py
0.9175387191293428,0.6583715345994324,2.1666666666666665,0.0,0.0,0.0,0.0,5.0,0.2857142857142857,0.02564102564102564,1.0,0.0,91.5,3.0,0.967741935483871,0.9623969436279531,0.52,6.0,0.0,0,code_orig_166.py,code_trans_166.py
0.4801829268292683,0.48018292682926833,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,23.5,25.0,0.3055555555555556,0.994575066533139,1.0,0.0,0.3333333333333333,1,code_orig_167.py,code_trans_167.py
0.9986225895316805,0.9958649207443143,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.375,0.0,1.0,64.0,4.0,0.9393939393939394,0.9999999999999999,1.0,0.0,0.1111111111111111,1,code_orig_168.py,code_trans_168.py
0.9795779441797141,0.9759284731774416,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,1.0,142.0,0.0,1.0,1.0,1.0,0.0,0.0,1,code_orig_169.py,code_trans_169.py
0.541421143847487,0.6705644254553632,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.06060606060606061,0.0,1.0,78.5,51.0,0.5096153846153846,0.9661220065933412,0.6756756756756757,3.0,0.0,0,code_orig_170.py,code_trans_170.py
0.9085570469798657,0.8131868131868132,0.0,0.0,1.0,1.0,0.0,1.0,0.75,0.21428571428571427,1.0,0.5,84.0,16.0,0.8260869565217391,0.9541624912704608,0.8636363636363636,1.0,0.125,0,code_orig_171.py,code_trans_171.py
0.253690036900369,0.4042187883247486,6.0,6.0,0.0,0.0,0.0,1.0,0.5,0.21052631578947367,0.0,0.0,88.0,100.0,0.2753623188405797,0.9759556866969304,0.5789473684210527,11.0,0.0,1,code_orig_172.py,code_trans_172.py
0.8133074935400517,0.7659422871392946,5.0,7.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,1.0,64.0,6.0,0.9104477611940298,0.9838540443069047,0.65,5.0,0.0,0,code_orig_173.py,code_trans_173.py
0.4857254595228784,0.6143722032113714,0.33333333333333304,0.0,0.0,0.0,0.0,2.0,0.6,0.029411764705882353,1.0,0.0,76.0,42.0,0.5670103092783505,0.9794186385589282,0.5714285714285714,3.0,0.0,1,code_orig_174.py,code_trans_174.py
0.9394050679397723,0.766142775989396,0.6666666666666665,3.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.08823529411764706,2.0,0.0,127.0,2.0,0.984375,0.9588896849702317,0.52,8.0,0.0,0,code_orig_175.py,code_trans_175.py
0.5440319116293342,0.49483306836248014,2.25,3.0,0.0,0.0,0.0,2.0,0.5,0.19230769230769232,0.0,1.0,102.0,60.0,0.5454545454545454,0.9893760251239253,0.59375,17.0,0.0,1,code_orig_176.py,code_trans_176.py
0.3937298294144767,0.5226596096592788,2.0,5.0,2.0,0.0,0.0,3.0,0.25,0.07692307692307693,3.0,0.4,66.0,50.0,0.45054945054945056,0.9471662380995403,0.4722222222222222,10.0,0.0,1,code_orig_177.py,code_trans_177.py
0.8040638606676342,0.7738,1.375,3.0,2.0,0.0,0.0,2.0,0.7142857142857143,0.08108108108108109,1.0,0.4,277.0,126.0,0.6294117647058823,0.9817286300550867,0.5208333333333334,12.0,0.0,0,code_orig_178.py,code_trans_178.py
1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,17.0,2.0,0.8888888888888888,0.9999999999999999,1.0,0.0,1.0,1,code_orig_179.py,code_trans_179.py
1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,16.0,0.0,1.0,1.0,1.0,0.0,1.0,1,code_orig_180.py,code_trans_180.py
0.39873667587840506,0.5351397121083827,2.6666666666666665,6.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.05263157894736842,1.0,0.0,79.5,61.0,0.44545454545454544,0.9420089236613688,0.5405405405405406,2.0,0.0,0,code_orig_181.py,code_trans_181.py
0.7877218934911243,0.8051303268514688,6.0,6.0,1.0,0.0,0.0,1.0,0.5,0.08695652173913043,2.0,0.3333333333333333,56.5,25.0,0.6376811594202898,0.9606382296099557,0.6486486486486487,1.0,0.0,0,code_orig_182.py,code_trans_182.py
0.9803605057842346,0.9178,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,301.5,25.0,0.9203821656050956,1.0,1.0,0.0,0.02127659574468085,1,code_orig_183.py,code_trans_183.py
1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,1.0,0.0,1.0,62.5,7.0,0.8939393939393939,1.0000000000000002,1.0,0.0,1.0,1,code_orig_184.py,code_trans_184.py
0.9786476868327402,0.9676258992805755,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.22580645161290322,0.0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.04,1,code_orig_185.py,code_trans_185.py
0.16663356504468718,0.2863504024661757,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.038461538461538464,2.0,0.3333333333333333,118.0,174.0,0.15121951219512195,0.9181656152855895,0.46938775510204084,8.0,0.058823529411764705,0,code_orig_186.py,code_trans_186.py
0.9452347745234775,0.977,0.0,0.0,4.0,20.0,0.0,0.0,1.0,1.0,0.0,1.0,388.0,54.0,0.8698795180722891,1.0,1.0,0.0,0.5555555555555556,1,code_orig_187.py,code_trans_187.py
0.5182561307901907,0.6012203876525485,4.5,5.0,1.0,0.0,0.0,0.0,1.0,0.05263157894736842,1.0,0.5,119.5,63.0,0.5827814569536424,0.9715955275013367,0.5348837209302325,9.0,0.0,0,code_orig_188.py,code_trans_188.py
0.8299653901976108,0.811,1.535,0.0,1.0,0.0,0.0,11.0,0.3888888888888889,0.05263157894736842,2.0,0.14285714285714285,314.5,51.0,0.85,0.9721906579420919,0.66,2.0,0.0,0,code_orig_189.py,code_trans_189.py
0.2852646075152469,0.6650632911392405,0.25,2.0,2.0,0.0,0.0,5.0,0.375,0.0,2.0,0.5,241.0,240.0,0.33518005540166207,0.9488039521956076,0.5106382978723404,17.0,0.0,0,code_orig_190.py,code_trans_190.py
0.6816533720087019,0.538163001293661,0.3333333333333335,2.0,0.0,0.0,0.0,3.0,0.25,0.034482758620689655,0.0,0.0,70.0,66.0,0.3592233009708738,0.9783812274715912,0.5476190476190477,6.0,0.0,1,code_orig_191.py,code_trans_191.py
0.2748402091807089,0.37949836423118866,0.0,0.0,0.0,0.0,0.0,5.0,0.2857142857142857,0.0,0.0,0.0,143.5,183.0,0.22127659574468084,0.8619905783522143,0.6428571428571429,4.0,0.0,0,code_orig_192.py,code_trans_192.py
0.9957386363636364,0.9744318181818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23076923076923078,0.0,1.0,31.0,0.0,1.0,1.0,1.0,0.0,0.0,1,code_orig_193.py,code_trans_193.py
0.5939086294416244,0.7009907997169144,1.0,1.0,0.0,0.0,0.0,2.0,0.5,0.0,2.0,0.0,137.5,87.0,0.5193370165745856,0.9736838140640958,0.6363636363636364,1.0,0.0,0,code_orig_194.py,code_trans_194.py
0.5516188149053146,0.6015748031496063,1.25,3.0,0.0,0.0,0.0,3.0,0.25,0.038461538461538464,3.0,0.0,95.5,67.0,0.4806201550387597,0.8950509384563514,0.38095238095238093,13.0,0.0,0,code_orig_195.py,code_trans_195.py
0.5970149253731343,0.5804776739356179,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.058823529411764705,4.0,0.0,47.5,25.0,0.5833333333333334,0.9241368287408916,0.525,5.0,0.0,0,code_orig_196.py,code_trans_196.py
0.9497267759562842,0.8885245901639345,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,42.5,7.0,0.8478260869565217,1.0,1.0,0.0,0.0,1,code_orig_197.py,code_trans_197.py
0.5683782409761058,0.6424635332252836,4.0,4.0,2.0,0.0,0.0,1.0,0.5,0.10714285714285714,0.0,0.5,66.0,4.0,0.9411764705882353,0.9497355630617542,0.65625,2.0,0.0,0,code_orig_198.py,code_trans_198.py
0.9267139479905437,0.9478527607361963,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.30434782608695654,0.0,1.0,59.5,9.0,0.859375,1.0000000000000002,1.0,0.0,0.0,1,code_orig_199.py,code_trans_199.py
0.9216536571263371,0.9219196630058674,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08108108108108109,0.0,1.0,165.0,0.0,1.0,1.0,1.0,0.0,0.0,1,code_orig_200.py,code_trans_200.py
1.0,1.0,0.0,0.0,1.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,78.0,0.0,1.0,1.0,1.0,0.0,1.0,1,code_orig_201.py,code_trans_201.py
0.9800524934383202,0.8096500530222693,1.4,2.0,1.0,0.0,0.0,1.0,0.75,0.0,1.0,0.1,92.5,7.0,0.9270833333333334,0.978531151076609,0.41304347826086957,6.0,0.0,0,code_orig_202.py,code_trans_202.py
0.30981801842282636,0.46518010291595197,2.4666666666666663,11.0,1.0,0.0,0.0,1.0,0.8,0.05263157894736842,1.0,0.5,156.0,106.0,0.49282296650717705,0.9642456653002262,0.5892857142857143,7.0,0.0,0,code_orig_203.py,code_trans_203.py
0.8284023668639053,0.8341423948220065,2.0,2.0,1.0,1.0,0.0,1.0,0.5,0.3333333333333333,2.0,0.3333333333333333,60.5,17.0,0.7536231884057971,0.9893764684375541,0.7333333333333333,1.0,0.125,1,code_orig_204.py,code_trans_204.py
0.455521472392638,0.5721812434141201,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.03225806451612903,1.0,0.5,43.5,19.0,0.6415094339622641,0.9438701363108641,0.6285714285714286,0.0,0.0,0,code_orig_205.py,code_trans_205.py
0.4707182320441989,0.6040570999248686,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06451612903225806,0.0,0.2,101.5,69.0,0.49264705882352944,0.9535079677825021,0.6666666666666666,5.0,0.0,0,code_orig_206.py,code_trans_206.py
1.0,1.0,0.0,0.0,2.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,67.0,0.0,1.0,0.9999999999999998,1.0,0.0,1.0,1,code_orig_207.py,code_trans_207.py
0.7941787941787942,0.7726535341830822,0.5,1.0,0.0,0.0,0.0,3.0,0.25,0.05263157894736842,1.0,0.0,84.0,50.0,0.5412844036697247,0.9525502703831721,0.6285714285714286,7.0,0.0,0,code_orig_208.py,code_trans_208.py
0.515993265993266,0.6551915602443087,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.16,2.0,0.3333333333333333,47.0,32.0,0.49206349206349204,0.9524304776048944,0.7741935483870968,3.0,0.0,1,code_orig_209.py,code_trans_209.py
1.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,74.0,0.0,1.0,0.9999999999999999,1.0,0.0,1.0,1,code_orig_210.py,code_trans_210.py
0.03976801988400994,0.07649402390438247,8.333333333333334,15.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,89.0,142.0,0.1125,0.9544530152540571,0.4864864864864865,14.0,0.0,0,code_orig_211.py,code_trans_211.py
0.471115091804747,0.5753424657534246,1.0476190476190477,3.0,1.0,0.0,0.0,4.0,0.42857142857142855,0.08108108108108109,0.0,0.2,145.0,124.0,0.40096618357487923,0.9702078029042592,0.6888888888888889,11.0,0.0,0,code_orig_212.py,code_trans_212.py
